picture_file;picture;Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Fásico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo;Imagen_url
Fiore_D_Ulivo_png.webp;;Fiore-D-Ulivo;D Ulivo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Fiore_D_Ulivo_png.webp
Flamenco_png.webp;;Flamenco;Flamenco;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Flamenco_png.webp
Flam_png.webp;;Flam;Flam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Flam_png.webp
Fleurs_D_Oranger_png.webp;;Fleurs-D-Oranger;D Oranger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Fleurs_D_Oranger_png.webp
Fleu_de_Lalita_png.webp;;Fleu-de-Lalita;de Lalita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Fleu_de_Lalita_png.webp
Flor-de-naranja-content.png;;Flor-de-naranja-content;Flor-de-naranja-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Flor-de-naranja-content.png
Flor-de-pera-content.png;;Flor-de-pera-content;Flor-de-pera-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Flor-de-pera-content.png
Flores-blancas-content.png;;Flores-blancas-content;Flores-blancas-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Flores-blancas-content.png
Flowerlush_png.webp;;Flowerlush;Flowerlush;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Flowerlush_png.webp
Flower_Caf__png.webp;;Flower-Caf-;Caf ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Flower_Caf__png.webp
Fortis_png.webp;;Fortis;Fortis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Fortis_png.webp
Fortuna_png.webp;;Fortuna;Fortuna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Fortuna_png.webp
French_Riviera.png;;French-Riviera;French-Riviera;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/French_Riviera.png
fresia-content.png;;fresia-content;fresia-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/fresia-content.png
Frutas-del-bosque-content.png;;Frutas-del-bosque-content;Frutas-del-bosque-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Frutas-del-bosque-content.png
Full_Incense_png.webp;;Full-Incense;Incense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Full_Incense_png.webp
F_minit_Du_Bois_png.webp;;F-minit-Du-Bois;minit Du Bois;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/F_minit_Du_Bois_png.webp
galbano-content.png;;galbano-content;galbano-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/galbano-content.png
Geisha_Diva_png.webp;;Geisha-Diva;Diva;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Geisha_Diva_png.webp
Geranio-content.png;;Geranio-content;Geranio-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Geranio-content.png
Geste_D_Edmond_png.webp;;Geste-D-Edmond;D Edmond;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Geste_D_Edmond_png.webp
Gladiator_png.webp;;Gladiator;Gladiator;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Gladiator_png.webp
Gold_Fair_In_Mayfair_png.webp;;Gold-Fair-In-Mayfair;Fair In Mayfair;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Gold_Fair_In_Mayfair_png.webp
Gong_png.webp;;Gong;Gong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Gong_png.webp
Gris_Charnel_Extrait_png.webp;;Gris-Charnel-Extrait;Charnel Extrait;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Gris_Charnel_Extrait_png.webp
Gris_Charnel_png.webp;;Gris-Charnel;Charnel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Gris_Charnel_png.webp
Grosella-Negra-content.png;;Grosella-Negra-content;Grosella-Negra-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Grosella-Negra-content.png
Group_435_1.png;;Group-435-1;Group-435-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Group_435_1.png
Gu_thary_png.webp;;Gu-thary;thary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Gu_thary_png.webp
haba-tonka-content.png;;haba-tonka-content;haba-tonka-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/haba-tonka-content.png
Hacivat_Extrait_png.webp;;Hacivat-Extrait;Extrait;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Hacivat_Extrait_png.webp
Hacivat_Oud_png.webp;;Hacivat-Oud;Oud;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Hacivat_Oud_png.webp
Hand_In_Hand_png.webp;;Hand-In-Hand;In Hand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Hand_In_Hand_png.webp
Happy_Bigaradia_png.webp;;Happy-Bigaradia;Bigaradia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Happy_Bigaradia_png.webp
Hazel_png.webp;;Hazel;Hazel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Hazel_png.webp
Heliotropo-content.png;;Heliotropo-content;Heliotropo-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Heliotropo-content.png
HERBAL-content.png;;HERBAL-content;HERBAL-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/HERBAL-content.png
Herbal_Aquatica.png;;Herbal-Aquatica;Herbal-Aquatica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Herbal_Aquatica.png
Heritage_Drops_png.webp;;Heritage-Drops;Drops;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Heritage_Drops_png.webp
Herod_png.webp;;Herod;Herod;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Herod_png.webp
Her_Majesty_The_Oud_png.webp;;Her-Majesty-The-Oud;Majesty The Oud;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Her_Majesty_The_Oud_png.webp
Hesp_ridecolognis__png.webp;;Hesp-ridecolognis-;ridecolognis ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Hesp_ridecolognis__png.webp
Hierba_Nera_png.webp;;Hierba-Nera;Nera;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Hierba_Nera_png.webp
Highlands_png.webp;;Highlands;Highlands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Highlands_png.webp
High_Frequency_png.webp;;High-Frequency;Frequency;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/High_Frequency_png.webp
Higo-content.png;;Higo-content;Higo-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Higo-content.png
Himalaya_.png;;Himalaya-;Himalaya-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Himalaya_.png
Histria_png.webp;;Histria;Histria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Histria_png.webp
His_Majesty_The_Oud_png.webp;;His-Majesty-The-Oud;Majesty The Oud;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/His_Majesty_The_Oud_png.webp
Hoja-de-higo-content.png;;Hoja-de-higo-content;Hoja-de-higo-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Hoja-de-higo-content.png
Homage_To_Hemingway_png.webp;;Homage-To-Hemingway;To Hemingway;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Homage_To_Hemingway_png.webp
Honour_Man__png.webp;;Honour-Man-;Man ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Honour_Man__png.webp
Hudson_png.webp;;Hudson;Hudson;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Hudson_png.webp
Iberian_Leather_png.webp;;Iberian-Leather;Leather;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Iberian_Leather_png.webp
Ibiza_All_Night_Long_png.webp;;Ibiza-All-Night-Long;All Night Long;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Ibiza_All_Night_Long_png.webp
Ichnvsa_png.webp;;Ichnvsa;Ichnvsa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Ichnvsa_png.webp
image_237.png;;image-237;image-237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/image_237.png
image_238.png;;image-238;image-238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/image_238.png
image_239.png;;image-239;image-239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/image_239.png
image_240.png;;image-240;image-240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/image_240.png
Imperial_Crown_png.webp;;Imperial-Crown;Crown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Imperial_Crown_png.webp
Incident_Diplomatique_png.webp;;Incident-Diplomatique;Diplomatique;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Incident_Diplomatique_png.webp
Incienso-content.png;;Incienso-content;Incienso-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Incienso-content.png
Indus_png.webp;;Indus;Indus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Indus_png.webp
Infinity_png.webp;;Infinity;Infinity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Infinity_png.webp
Infusion_Velour_png.webp;;Infusion-Velour;Velour;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Infusion_Velour_png.webp
Insignia_png.webp;;Insignia;Insignia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Insignia_png.webp
instagram-icon.png;;instagram-icon;instagram-icon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/instagram-icon.png
Instant_Crush.png;;Instant-Crush;Instant-Crush;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Instant_Crush.png
Intense_Caf__png.webp;;Intense-Caf-;Caf ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Intense_Caf__png.webp
Interlude_Man__png.webp;;Interlude-Man-;Man ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Interlude_Man__png.webp
Intsense_Red_Tobacco_png.webp;;Intsense-Red-Tobacco;Red Tobacco;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Intsense_Red_Tobacco_png.webp
Io_Capri_png.webp;;Io-Capri;Capri;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Io_Capri_png.webp
Iris-content.png;;Iris-content;Iris-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Iris-content.png
Irish_Leather_png.webp;;Irish-Leather;Leather;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Irish_Leather_png.webp
Iris_Des_Champs_png.webp;;Iris-Des-Champs;Des Champs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Iris_Des_Champs_png.webp
ISO-E-Super-content.png;;ISO-E-Super-content;ISO-E-Super-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/ISO-E-Super-content.png
Itaca_png.webp;;Itaca;Itaca;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Itaca_png.webp
Italian_Citrus_png.webp;;Italian-Citrus;Citrus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Italian_Citrus_png.webp
Italian_Leather_png.webp;;Italian-Leather;Leather;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Italian_Leather_png.webp
I_Am_Trash_Les_Fleurs_Du_Dechet_png.webp;;I-Am-Trash-Les-Fleurs-Du-Dechet;Am Trash Les Fleurs Du Dechet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/I_Am_Trash_Les_Fleurs_Du_Dechet_png.webp
I_Dont_Know_What_png.webp;;I-Dont-Know-What;Dont Know What;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/I_Dont_Know_What_png.webp
Jasmin_Moghol_png.webp;;Jasmin-Moghol;Moghol;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Jasmin_Moghol_png.webp
Jazmin-content.png;;Jazmin-content;Jazmin-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Jazmin-content.png
jazmin-sambac-content.png;;jazmin-sambac-content;jazmin-sambac-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/jazmin-sambac-content.png
Jazz_Club_png.webp;;Jazz-Club;Club;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Jazz_Club_png.webp
jengibre.png;;jengibre;jengibre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/jengibre.png
Jupiter_png.webp;;Jupiter;Jupiter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Jupiter_png.webp
Jus_Interdit_png.webp;;Jus-Interdit;Interdit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Jus_Interdit_png.webp
Kun_Amo_png.webp;;Kun-Amo;Amo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Kun_Amo_png.webp
la-fin-du-monde-edp-etat-libre-d-orange_-_editada_png.webp;;la-fin-du-monde-edp-etat-libre-d-orange---editada;la-fin-du-monde-edp-etat-libre-d-orange---editada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/la-fin-du-monde-edp-etat-libre-d-orange_-_editada_png.webp
ladano-removebg-preview.png;;ladano-removebg-preview;ladano-removebg-preview;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/ladano-removebg-preview.png
Lalibea_png.webp;;Lalibea;Lalibea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Lalibea_png.webp
Landscape_Scents_Cala_png.webp;;Landscape-Scents-Cala;Scents Cala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Landscape_Scents_Cala_png.webp
Lavanda-content.png;;Lavanda-content;Lavanda-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Lavanda-content.png
Layton_3.png;;Layton-3;Layton-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Layton_3.png
Lazy_Sunday_Morning_png.webp;;Lazy-Sunday-Morning;Sunday Morning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Lazy_Sunday_Morning_png.webp
La_Femme_Subtile_png.webp;;La-Femme-Subtile;Femme Subtile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/La_Femme_Subtile_png.webp
La_Prima_png.webp;;La-Prima;Prima;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/La_Prima_png.webp
La_Rhapsodie_Noire_png.webp;;La-Rhapsodie-Noire;Rhapsodie Noire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/La_Rhapsodie_Noire_png.webp
Leather_Effecto_png.webp;;Leather-Effecto;Effecto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Leather_Effecto_png.webp
Leche-de-coco-content.png;;Leche-de-coco-content;Leche-de-coco-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Leche-de-coco-content.png
Les_Jeux_Sont_Faits_png.webp;;Les-Jeux-Sont-Faits;Jeux Sont Faits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Les_Jeux_Sont_Faits_png.webp
Le_Chypre_Du_Nil__png.webp;;Le-Chypre-Du-Nil-;Chypre Du Nil ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Le_Chypre_Du_Nil__png.webp
Le_Pari_Dhonfleur_png.webp;;Le-Pari-Dhonfleur;Pari Dhonfleur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Le_Pari_Dhonfleur_png.webp
Le_Pavillon_D_Or_png.webp;;Le-Pavillon-D-Or;Pavillon D Or;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Le_Pavillon_D_Or_png.webp
Le_Sillage_Blanc_png.webp;;Le-Sillage-Blanc;Sillage Blanc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Le_Sillage_Blanc_png.webp
Le_Temps_Des_R_ves_png.webp;;Le-Temps-Des-R-ves;Temps Des R ves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Le_Temps_Des_R_ves_png.webp
Libertine_Neroli_png.webp;;Libertine-Neroli;Neroli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Libertine_Neroli_png.webp
Liberty_S_Way_png.webp;;Liberty-S-Way;S Way;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Liberty_S_Way_png.webp
Ligno_png.webp;;Ligno;Ligno;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Ligno_png.webp
Limon-content.png;;Limon-content;Limon-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Limon-content.png
